X,Y,OBJECTID,FULLNAME,NAME,ENTRANCENAME,ALIAS1,ALIAS2,JURISDICTION,ADDRESS,Address2,URL,PHONE,ARTSCENTER,BALLFIELDS,BOATRENTAL,CANOE,DISCGOLF,DOGPARK,ENVCTR,FISHING,GREENWAYACCESS,GYM,MULTIPURPOSEFIELD,OUTDOORBASKETBALL,PICNICSHELTER,PLAYGROUND,POOL,COMMUNITYCENTER,NEIGHBORHOODCENTER,TENNISCOURTS,TRACK,WALKINGTRAILS,RESTROOMS,Lat,Lon,Notes,AMUSEMENTTRAIN,CAROUSEL,TENNISCENTER,THEATER,BOCCE,HANDBALL,HORSESHOE,INLINESKATING,SANDVOLLEYBALL,SKATEPARK,ACTIVE_ADULT,BMXTRACK,BOATRIDE,LIBRARY,MUSEUM,TEEN,BIKING,LIVEANIMALS,GARDENS,EQUESTRIAN,VEHICLEENTRANCE,GREENWAYENTRANCE,PEDESTRIANENTRANCE,PARKINGSTREET,PARKINGLOT
2107269.365929216146469,744178.753632307052612,310,Halifax Park - Halifax St Entrance,Halifax Park,Halifax St Entrance,,,City of Raleigh,"1015 Halifax St, Raleigh, NC","1015 Halifax St, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/HalifaxCommunityCenter.html,919-831-6378,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,35.793224,-78.638720,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2107232.201633468270302,743543.904180228710175,311,Halifax Park - Pedestrian Entrance,Halifax Park,Pedestrian Entrance,,,City of Raleigh,"1015 Halifax St, Raleigh, NC","1015 Halifax St, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/HalifaxCommunityCenter.html,919-831-6378,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,35.793224,-78.638720,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2044417.903049722313881,721613.777764976024628,312,Halle Cultural Arts Center - N Salem St Entrance,Halle Cultural Arts Center,N Salem St Entrance,,,Town of Apex,237 N Salem Street,,http://www.apexnc.org/454/Halle-Cultural-Arts-Center,919-249-1120,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,35.732647,-78.850331,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No
2065935.910538554191589,718883.093265727162361,313,Harold D. Ritter Park - Greenway Entrance,Harold D. Ritter Park,Greenway Entrance,,,Town of Cary,"301 Lochmere Drive West, Cary, NC","301 Lochmere Drive West, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Harold_D__Ritter_Park.htm,,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,35.729255,-78.781262,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2063531.844808638095856,720019.2720957249403,314,Harold D. Ritter Park - Greenway Entrance,Harold D. Ritter Park,Greenway Entrance,,,Town of Cary,"301 Lochmere Drive West, Cary, NC","301 Lochmere Drive West, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Harold_D__Ritter_Park.htm,,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,35.729255,-78.781262,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2064930.635974302887917,720438.133462727069855,315,Harold D. Ritter Park - W Lochmere Dr Entrance,Harold D. Ritter Park,W Lochmere Dr Entrance,,,Town of Cary,"301 Lochmere Drive West, Cary, NC","301 Lochmere Drive West, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Harold_D__Ritter_Park.htm,,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,35.729255,-78.781262,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2153359.343302890658379,742936.903753817081451,316,Harper Park - Fourth Ave Entrance,Harper Park,Fourth Ave Entrance,,,Town of Knightdale,"207 Main St, Knightdale, NC","207 Main St, Knightdale, NC",http://www.knightdalenc.gov/index.aspx?page=351,919-217-2230,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2153714.383603304624557,742886.32937990128994,317,Harper Park - Main St Entrance,Harper Park,Main St Entrance,,,Town of Knightdale,"207 Main St, Knightdale, NC","207 Main St, Knightdale, NC",http://www.knightdalenc.gov/index.aspx?page=351,919-217-2230,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2153541.218923389911652,742502.80980572104454,318,Harper Park - Pedestrian Entrance,Harper Park,Pedestrian Entrance,,,Town of Knightdale,"207 Main St, Knightdale, NC","207 Main St, Knightdale, NC",http://www.knightdalenc.gov/index.aspx?page=351,919-217-2230,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2024492.37958063185215,684314.595801815390587,319,Harris Lake County Park - New Hill Holleman Rd Entrance,Harris Lake County Park,New Hill Holleman Rd Entrance,,,Wake County,"2112 County Park Dr., New Hill, NC  27562","2112 County Park Dr., New Hill, NC  27562",http://www.wakegov.com/parks/harrislake/Pages/default.aspx,919-387-4342,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.631378,-78.921194,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes
2062991.125089555978775,739879.250092223286629,320,Heater Park - Heater Dr Entrance,Heater Park,Heater Dr Entrance,,,Town of Cary,"400 S West Street, Cary, NC","400 S West Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Heater_Park.htm,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.782560,-78.786823,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No
2063479.619847476482391,739768.750313222408295,321,Heater Park - S West St Entrance,Heater Park,S West St Entrance,,,Town of Cary,"400 S West Street, Cary, NC","400 S West Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Heater_Park.htm,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.782560,-78.786823,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No
2064360.846431463956833,718168.298107400536537,322,Hemlock Bluffs Nature Preserve - Kildaire Farm Rd Entrance,Hemlock Bluffs Nature Preserve,Kildaire Farm Rd Entrance,,,Town of Cary,"2616 Kildaire Farm Road, Cary, NC","2616 Kildaire Farm Road, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Stevens_Nature_Center_At_Hemlock_Bluffs_Nature_Preserve.htm,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,35.723512,-78.782955,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2059042.276688054203987,681333.329454645514488,323,Herbert Akins Fields - Herbert Akins Rd Entrance,Herbert Akins Fields,Herbert Akins Rd Entrance,,,Town of Fuquay-Varina,"2255 Herbert Akins Road, Fuquay-Varina, NC","2255 Herbert Akins Road, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/herbert-akins-fields.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,35.620535,-78.803430,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2065153.242812559008598,742568.636445730924606,324,Herbert C. Young Community Center - Ambassador Loop Entrance,Herbert C. Young Community Center,Ambassador Loop Entrance,,,Town of Cary,"316 North Academy Street, Cary, NC","316 North Academy Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Facilities/Community_Centers/Herbert_C__Young_Community_Center.htm,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,35.789595,-78.780620,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2064929.788535058498383,742554.146317228674889,325,Herbert C. Young Community Center - Pedestrian Entrance,Herbert C. Young Community Center,Pedestrian Entrance,,,Town of Cary,"316 North Academy Street, Cary, NC","316 North Academy Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Facilities/Community_Centers/Herbert_C__Young_Community_Center.htm,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,35.789595,-78.780620,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2064932.874814972281456,742970.500143304467201,326,Herbert C. Young Community Center - Pedestrian Entrance,Herbert C. Young Community Center,Pedestrian Entrance,,,Town of Cary,"316 North Academy Street, Cary, NC","316 North Academy Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Facilities/Community_Centers/Herbert_C__Young_Community_Center.htm,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,35.789595,-78.780620,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2145726.440917804837227,797164.212293729186058,327,Heritage High Park - Forestville Rd Entrance,Heritage High Park,Forestville Rd Entrance,,,Town of Wake Forest,"1140 Forestville Rd, Wake Forest, NC","1140 Forestville Rd, Wake Forest, NC",http://www.wakeforestnc.gov/heritage-high-park.aspx,919-435-9560,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,35.937762,-78.507347,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2144358.854086056351662,796894.481533974409103,328,Heritage High Park - Greenway Entrance,Heritage High Park,Greenway Entrance,,,Town of Wake Forest,"1140 Forestville Rd, Wake Forest, NC","1140 Forestville Rd, Wake Forest, NC",http://www.wakeforestnc.gov/heritage-high-park.aspx,919-435-9560,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,35.937762,-78.507347,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2145676.943969547748566,796580.075010567903519,329,Heritage High Park - Greenway Entrance,Heritage High Park,Greenway Entrance,,,Town of Wake Forest,"1140 Forestville Rd, Wake Forest, NC","1140 Forestville Rd, Wake Forest, NC",http://www.wakeforestnc.gov/heritage-high-park.aspx,919-435-9560,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,35.937762,-78.507347,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2144455.789915800094604,796582.734125971794128,330,Heritage High Park - Greenway Entrance,Heritage High Park,Greenway Entrance,,,Town of Wake Forest,"1140 Forestville Rd, Wake Forest, NC","1140 Forestville Rd, Wake Forest, NC",http://www.wakeforestnc.gov/heritage-high-park.aspx,919-435-9560,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,35.937762,-78.507347,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2145716.939624473452568,797497.563004970550537,331,Heritage High Park - Greenway Entrance,Heritage High Park,Greenway Entrance,,,Town of Wake Forest,"1140 Forestville Rd, Wake Forest, NC","1140 Forestville Rd, Wake Forest, NC",http://www.wakeforestnc.gov/heritage-high-park.aspx,919-435-9560,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,35.937762,-78.507347,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2105997.41309255361557,725985.703076228499413,332,Hertford Village Park - Layden St Entrance,Hertford Village Park,Layden St Entrance,,,City of Raleigh,"205 Blanchard St, Raleigh, NC","205 Blanchard St, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/HertfordVillagePark.html,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,35.744251,-78.643005,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No
2122069.679176300764084,750899.728379309177399,333,Hill Street Park - Hill St Entrance,Hill Street Park,Hill St Entrance,,,City of Raleigh,"2307 Hill St, Raleigh, NC","2307 Hill St, Raleigh, NC",http://www.raleighnc.gov/arts_parks/,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,35.812907,-78.590708,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2127369.524875804781914,735377.258440062403679,334,Historic Oak View County Park - Carya Dr Entrance,Historic Oak View County Park,Carya Dr Entrance,,,Wake County,"4028 Carya Dr., Raleigh, NC  27610","4028 Carya Dr., Raleigh, NC  27610",http://www.wakegov.com/parks/oakview/Pages/default.aspx,919-250-1013,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,35.770019,-78.569734,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes
2093421.647561714053154,717694.717361643910408,335,Historic Yates Mill County Park - Lake Wheeler Rd Entrance,Historic Yates Mill County Park,Lake Wheeler Rd Entrance,,,Wake County,"4620 Lake Wheeler Rd., Raleigh, NC  27603","4620 Lake Wheeler Rd., Raleigh, NC  27603",http://www.wakegov.com/parks/yatesmill/Pages/default.aspx,919-856-6675,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,35.718682,-78.686134,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes
2091937.830975547432899,715761.171359971165657,336,Historic Yates Mill County Park - Pedestrian Entrance,Historic Yates Mill County Park,Pedestrian Entrance,,,Wake County,"4620 Lake Wheeler Rd., Raleigh, NC  27603","4620 Lake Wheeler Rd., Raleigh, NC  27603",http://www.wakegov.com/parks/yatesmill/Pages/default.aspx,919-856-6675,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,35.718682,-78.686134,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No
2092952.018907800316811,716074.873816564679146,337,Historic Yates Mill County Park - Yates Mill Pond Rd Entrance,Historic Yates Mill County Park,Yates Mill Pond Rd Entrance,,,Wake County,"4620 Lake Wheeler Rd., Raleigh, NC  27603","4620 Lake Wheeler Rd., Raleigh, NC  27603",http://www.wakegov.com/parks/yatesmill/Pages/default.aspx,919-856-6675,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,35.718682,-78.686134,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes
2144261.249950557947159,811159.562255725264549,338,Holding Park - Pedestrian Entrance,Holding Park,Pedestrian Entrance,,,Town of Wake Forest,"133 W Owen Ave, Wake Forest, NC","133 W Owen Ave, Wake Forest, NC",http://www.wakeforestnc.gov/holding-park.aspx,919-435-9560,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,35.977659,-78.513536,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2143783.338176727294922,811249.714962556958199,339,Holding Park - W Owen Ave Entrance,Holding Park,W Owen Ave Entrance,,,Town of Wake Forest,"133 W Owen Ave, Wake Forest, NC","133 W Owen Ave, Wake Forest, NC",http://www.wakeforestnc.gov/holding-park.aspx,919-435-9560,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,35.977659,-78.513536,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2110504.129144713282585,783055.655537143349648,340,Honeycutt Park - Greenway Entrance,Honeycutt Park,Greenway Entrance,,,City of Raleigh,"1032 Clear Creek Farm Rd, Raleigh, NC","1032 Clear Creek Farm Rd, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/HoneycuttPark.html,919-872-4156,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,35.902863,-78.625586,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2111821.974606141448021,784029.406542390584946,341,Honeycutt Park - Honeycutt Rd Entrance,Honeycutt Park,Honeycutt Rd Entrance,,,City of Raleigh,"1032 Clear Creek Farm Rd, Raleigh, NC","1032 Clear Creek Farm Rd, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/HoneycuttPark.html,919-872-4156,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,35.902863,-78.625586,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2070949.94644221663475,666839.948008388280869,342,Honeycutt Road Park - Fitness Dr Entrance,Honeycutt Road Park,Fitness Dr Entrance,,,Town of Fuquay-Varina,"101 Fitness Drive, Fuquay-Varina, NC","101 Fitness Drive, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/honeycutt-road-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,35.581754,-78.762361,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2070852.707463473081589,666712.174313813447952,343,Honeycutt Road Park - Fitness Dr Entrance,Honeycutt Road Park,Fitness Dr Entrance,,,Town of Fuquay-Varina,"101 Fitness Drive, Fuquay-Varina, NC","101 Fitness Drive, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/honeycutt-road-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,35.581754,-78.762361,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2071312.712448969483376,667126.382474899291992,344,Honeycutt Road Park - Pedestrian Entrance,Honeycutt Road Park,Pedestrian Entrance,,,Town of Fuquay-Varina,"101 Fitness Drive, Fuquay-Varina, NC","101 Fitness Drive, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/honeycutt-road-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,35.581754,-78.762361,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2139290.395062893629074,777911.423371553421021,345,Horseshoe Farm Nature Preserve - Greenway Entrance,Horseshoe Farm Nature Preserve,Greenway Entrance,,,City of Raleigh,"2900 Horseshoe Farm Rd, Raleigh, NC","2900 Horseshoe Farm Rd, Raleigh, NC",http://www.raleighnc.gov/arts_parks/,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.885136,-78.536053,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2138296.060765475034714,778348.244676396250725,346,Horseshoe Farm Nature Preserve - Horse Shoe Farm Rd Entrance,Horseshoe Farm Nature Preserve,Horse Shoe Farm Rd Entrance,,,City of Raleigh,"2900 Horseshoe Farm Rd, Raleigh, NC","2900 Horseshoe Farm Rd, Raleigh, NC",http://www.raleighnc.gov/arts_parks/,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.885136,-78.536053,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2045260.974854379892349,723312.491559147834778,347,Hunter Street Park - Ambergate Station Entrance,Hunter Street Park,Ambergate Station Entrance,,,Town of Apex,"1250 Ambergate Station, Apex, NC","1250 Ambergate Station, Apex, NC",https://www.apexnc.org/798/Hunter-Street-Park,919-249-3402,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.737466,-78.847887,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2045408.685516968369484,723523.141072228550911,348,Hunter Street Park - Ambergate Station Entrance,Hunter Street Park,Ambergate Station Entrance,,,Town of Apex,"1250 Ambergate Station, Apex, NC","1250 Ambergate Station, Apex, NC",https://www.apexnc.org/798/Hunter-Street-Park,919-249-3402,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.737466,-78.847887,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2045476.164712727069855,723813.090951651334763,349,Hunter Street Park - Pedestrian Entrance,Hunter Street Park,Pedestrian Entrance,,,Town of Apex,"1250 Ambergate Station, Apex, NC","1250 Ambergate Station, Apex, NC",https://www.apexnc.org/798/Hunter-Street-Park,919-249-3402,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.737466,-78.847887,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2045074.554623559117317,722701.502623647451401,350,Hunter Street Park - Pedestrian Entrance,Hunter Street Park,Pedestrian Entrance,,,Town of Apex,"1250 Ambergate Station, Apex, NC","1250 Ambergate Station, Apex, NC",https://www.apexnc.org/798/Hunter-Street-Park,919-249-3402,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.737466,-78.847887,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2044976.441958889365196,723833.202131897211075,351,Hunter Street Park - Pedestrian Entrance,Hunter Street Park,Pedestrian Entrance,,,Town of Apex,"1250 Ambergate Station, Apex, NC","1250 Ambergate Station, Apex, NC",https://www.apexnc.org/798/Hunter-Street-Park,919-249-3402,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.737466,-78.847887,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2045201.11769063770771,723008.787114053964615,352,Hunter Street Park - Pedestrian Entrance,Hunter Street Park,Pedestrian Entrance,,,Town of Apex,"1250 Ambergate Station, Apex, NC","1250 Ambergate Station, Apex, NC",https://www.apexnc.org/798/Hunter-Street-Park,919-249-3402,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.737466,-78.847887,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2095986.379965052008629,747180.060293734073639,353,Hymettus Woods Park - Greenway Entrance,Hymettus Woods Park,Greenway Entrance,,,City of Raleigh,"901 Dixie Trl, Raleigh, NC","901 Dixie Trl, Raleigh, NC",http://www.raleighnc.gov/arts_parks/,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,35.801720,-78.676728,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2095995.869775474071503,746682.690225481987,354,Hymettus Woods Park - Greenway Entrance,Hymettus Woods Park,Greenway Entrance,,,City of Raleigh,"901 Dixie Trl, Raleigh, NC","901 Dixie Trl, Raleigh, NC",http://www.raleighnc.gov/arts_parks/,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,35.801720,-78.676728,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2050305.20721997320652,754350.691949814558029,355,Indian Creek Greenway and Trailhead - Greenway Entrance,Indian Creek Greenway and Trailhead,Greenway Entrance,,,Town of Morrisville,101 Town Hall Drive,"Morrisville, NC 27560",http://www.townofmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/indian-creek-greenway-and-trailhead,919-463-7110,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
